"","Day","S","I","R"
"1",1,99905.0412761108,103.247331861186,-8.28860797193966
"2",2,99891.3693259805,102.483522154046,6.1471518654234
"3",3,99880.7881753079,103.324736967966,15.8870877241059
"4",4,99886.156997574,103.578145688255,10.264856737746
"5",5,99897.0496555189,105.691079833192,-2.74073535205065
"6",6,99871.9709123547,105.716664795542,22.312422849748
"7",7,99874.3693164701,106.759488484414,18.8711950455581
"8",8,99865.9523619811,109.142701864717,24.9049361542206
"9",9,99852.7062465143,112.415296547474,34.8784569382749
"10",10,99835.0268421912,111.350965183125,53.6221926257253
"11",11,99831.468948097,111.256786639055,57.2742652639216
"12",12,99838.9147820032,112.794243130662,48.2909748661213
"13",13,99834.9179685332,114.57385424232,50.5081772244848
"14",14,99814.8206482465,115.046627408304,70.1327243452353
"15",15,99796.5230642657,114.912113291565,88.5648224427707
"16",16,99781.0079553033,115.259603345627,103.732441351144
"17",17,99788.7921766694,116.331454342984,94.8763689876626
"18",18,99788.6244279047,118.126061207403,93.2495108879165
"19",19,99778.9182650137,120.913937861198,100.167797125149
"20",20,99762.8958435988,121.614711499391,115.489444901818
"21",21,99770.8020164185,122.281445139562,106.916538441919
"22",22,99760.442884181,123.210025821167,116.34708999788
"23",23,99751.5652941993,124.736848079693,123.697857721025
"24",24,99735.9119387211,125.416984800325,138.671076478607
"25",25,99717.9863407516,127.097603672941,154.916055575546
"26",26,99702.2169644652,129.462173411109,168.320862123697
"27",27,99684.0473813755,130.86133798053,185.091280644027
"28",28,99690.8181958751,133.144022861643,176.037781263297
"29",29,99676.3566306393,132.931746251589,190.711623109125
"30",30,99670.4635327177,133.184059007364,196.352408274959
"31",31,99667.6751273315,134.64715184278,197.677720825754
"32",32,99651.7981930609,136.108272210648,212.093534728469
"33",33,99652.0122454112,138.619443818672,209.368310770179
"34",34,99652.2509799046,139.416542849704,208.332477245755
"35",35,99632.3267770559,141.020345393806,226.652877550327
"36",36,99626.6787787915,141.834315533309,231.486905675255
"37",37,99623.9022272612,144.233203524679,231.864569214112
"38",38,99615.2511559403,143.487387113689,241.261456946022
"39",39,99614.9906764435,145.924353307175,239.084970249365
"40",40,99618.651262082,147.783052774052,233.565685143953
"41",41,99605.8083067312,149.601622652286,244.590070616563
"42",42,99573.2588197675,151.424805462313,275.316374770207
"43",43,99563.6063492563,151.331700742304,285.061950001433
"44",44,99568.9190865545,154.450632917463,276.6302805281
"45",45,99551.0629515639,156.248858489411,292.688189946681
"46",46,99546.160721046,158.28741730214,295.551861651867
"47",47,99528.4597085802,159.639922163354,311.900369256438
"48",48,99525.2502364828,159.954158039737,314.795605477493
"49",49,99514.1453947028,161.696839619241,324.157765677979
"50",50,99515.0470185261,163.372941489978,321.580039983919
"51",51,99497.5408472947,165.082729856983,337.376422848365
"52",52,99500.8070213234,166.836527270125,332.356451406465
"53",53,99479.1714379229,168.587173663774,352.241388413376
"54",54,99481.4766924399,170.526194520702,347.997113039447
"55",55,99451.1818922863,171.064253974771,377.753853738914
"56",56,99441.1542623988,172.181609612449,386.664127988784
"57",57,99413.6743695514,175.098858410866,411.226772037772
"58",58,99432.4537382878,175.781753370349,391.764508341893
"59",59,99430.1195375364,180.796828184541,389.08363427904
"60",60,99412.2658456343,181.124731409607,406.60942295615
"61",61,99416.691999867,182.995281192384,400.312718940593
"62",62,99395.733394271,185.261612216646,419.004993512369
"63",63,99404.333389953,186.607935028737,409.058675018322
"64",64,99374.8547166446,189.506674139602,435.638609215854
"65",65,99371.3354525633,191.668644323804,436.995903112921
"66",66,99366.5145518766,193.902500670859,439.582947452612
"67",67,99337.0308534993,194.624231356316,468.344915144375
"68",68,99315.2093518363,195.941067410026,488.849580753694
"69",69,99313.1494905484,196.722173411432,490.12833604015
