"","Day","S","I","R"
"1",1,99989.5920882598,9.43335244669604,0.97455929353284
"2",2,99985.964737097,8.91781665416919,5.11744624885479
"3",3,99985.964737097,8.91781665416919,5.11744624885479
"4",4,99983.0754705752,10.5932760408811,6.33125338391471
"5",5,99980.0273979168,10.6768477337434,9.29575434941514
"6",6,99978.457692686,12.1799199709311,9.36238734302251
"7",7,99978.457692686,12.1799199709311,9.36238734302251
"8",8,99978.457692686,12.1799199709311,9.36238734302251
"9",9,99978.457692686,12.1799199709311,9.36238734302251
"10",10,99978.457692686,12.1799199709311,9.36238734302251
"11",11,99978.457692686,12.1799199709311,9.36238734302251
"12",12,99978.457692686,12.1799199709311,9.36238734302251
"13",13,99978.457692686,12.1799199709311,9.36238734302251
"14",14,99978.457692686,12.1799199709311,9.36238734302251
"15",15,99978.457692686,12.1799199709311,9.36238734302251
"16",16,99978.457692686,12.1799199709311,9.36238734302251
"17",17,99978.457692686,12.1799199709311,9.36238734302251
"18",18,99978.457692686,12.1799199709311,9.36238734302251
"19",19,99978.457692686,12.1799199709311,9.36238734302251
"20",20,99978.457692686,12.1799199709311,9.36238734302251
"21",21,99978.457692686,12.1799199709311,9.36238734302251
"22",22,99978.457692686,12.1799199709311,9.36238734302251
"23",23,99978.457692686,12.1799199709311,9.36238734302251
"24",24,99978.457692686,12.1799199709311,9.36238734302251
"25",25,99978.457692686,12.1799199709311,9.36238734302251
"26",26,99978.457692686,12.1799199709311,9.36238734302251
"27",27,99978.457692686,12.1799199709311,9.36238734302251
"28",28,99978.457692686,12.1799199709311,9.36238734302251
"29",29,99978.457692686,12.1799199709311,9.36238734302251
"30",30,99978.457692686,12.1799199709311,9.36238734302251
"31",31,99972.1327201293,13.3765393389807,14.4907405317459
"32",32,99971.109921756,14.3993377122573,14.4907405317459
"33",33,99968.8467237507,16.6625357175402,14.4907405317459
"34",34,99968.8467237507,16.6625357175402,14.4907405317459
"35",35,99968.8467237507,16.6625357175402,14.4907405317459
"36",36,99968.8467237507,16.6625357175402,14.4907405317459
"37",37,99968.8467237507,16.6625357175402,14.4907405317459
"38",38,99968.8467237507,16.6625357175402,14.4907405317459
"39",39,99967.4860598656,18.023199602689,14.4907405317459
"40",40,99955.4890961502,19.2792522049726,25.2316516447886
"41",41,99954.3980655921,19.983232023971,25.6187023839394
"42",42,99954.3980655921,19.983232023971,25.6187023839394
"43",43,99949.3612813078,17.3264199536103,33.3122987385826
"44",44,99947.412092513,15.9693300850993,36.6185774018888
"45",45,99947.412092513,15.9693300850993,36.6185774018888
"46",46,99946.4356575923,15.8629513581227,37.7013910496198
"47",47,99946.4356575923,15.8629513581227,37.7013910496198
"48",48,99946.4356575923,15.8629513581227,37.7013910496198
"49",49,99946.4356575923,15.8629513581227,37.7013910496198
"50",50,99946.4356575923,15.8629513581227,37.7013910496198
"51",51,99946.4356575923,15.8629513581227,37.7013910496198
"52",52,99946.4356575923,15.8629513581227,37.7013910496198
"53",53,99944.7327764501,17.5658325003287,37.7013910496198
"54",54,99944.7327764501,17.5658325003287,37.7013910496198
"55",55,99944.6981356356,17.600473314812,37.7013910496198
"56",56,99944.6981356356,17.600473314812,37.7013910496198
"57",57,99944.6981356356,17.600473314812,37.7013910496198
"58",58,99944.6981356356,17.600473314812,37.7013910496198
