"","Day","S","I","R"
"1",1,99955.1492931603,49.5110355693509,-4.66032872969335
"2",2,99960.3322317477,50.9805429398644,-11.3127746875494
"3",3,99964.0744446698,50.6598955938841,-14.7343402637213
"4",4,99952.99737052,50.478255380282,-3.47562590032107
"5",5,99956.1517352103,50.5911854262904,-6.74292063663048
"6",6,99944.6563903424,51.6760582770238,3.66755138053674
"7",7,99922.8950504248,51.9380383881191,25.1669111870313
"8",8,99923.4890101022,53.0830019503783,23.4279879474625
"9",9,99924.8804646913,55.201865602006,19.9176697066599
"10",10,99920.9694430767,55.7955352538193,23.2350216694976
"11",11,99898.188046274,57.3925572580928,44.4193964678844
"12",12,99899.6894135056,58.2216794553344,42.0889070390301
"13",13,99892.2623008632,58.8716908952038,48.8660082416326
"14",14,99890.3679854718,60.5840927157984,49.0479218124096
"15",15,99893.0625892883,60.0599458935333,46.8774648181413
"16",16,99889.0390974964,59.5427015778814,51.4182009256938
"17",17,99904.3896619901,60.5215265534415,35.0888114564378
"18",18,99915.9689690545,61.1894457453656,22.8415852000997
"19",19,99911.6247377563,62.0910870455328,26.2841751981258
"20",20,99887.2653033678,61.8946388929452,50.8400577392332
"21",21,99872.7263446701,61.438621626753,65.8350337031216
"22",22,99868.4007593627,61.9160807004366,69.683159936875
"23",23,99874.5698780487,62.7651402772724,62.6649816740421
"24",24,99873.8899748688,64.5825456547674,61.5274794764636
"25",25,99877.2269466751,65.4804151959637,57.2926381289487
"26",26,99875.5677018654,67.5869457872154,56.8453523473459
"27",27,99868.8672830535,67.5191033283775,63.61361361813
"28",28,99874.2211488601,68.1174593513161,57.6613917885524
"29",29,99845.0942732945,65.7678992707267,89.1378274348202
"30",30,99840.1239711856,65.9227154903476,93.9533133240346
"31",31,99837.7003922121,66.3817181556767,95.9178896322303
"32",32,99842.3007829588,66.952086848693,90.7471301925483
"33",33,99839.2861863107,67.9875623412706,92.7262513480339
"34",34,99833.7180021642,68.7646299571929,97.5173678786383
"35",35,99834.0610639852,69.8902361572286,96.0486998575329
"36",36,99823.7607078908,71.0186463645016,105.220645744694
"37",37,99811.4890671221,70.7840185456329,117.726914332231
"38",38,99823.1145409845,69.2700043132424,107.615454702267
"39",39,99815.1160131887,72.9234995119196,111.96048729938
"40",40,99796.1760794228,74.157734050485,129.666186526756
"41",41,99781.9315060388,74.5515020103801,143.51699195086
"42",42,99777.1002176971,75.4792133538682,147.420568949081
"43",43,99792.7226591921,75.0337927691895,132.243548038704
"44",44,99778.8406554983,75.5376557156813,145.621688786039
"45",45,99789.486309787,78.4341061118326,132.079584101214
"46",46,99768.3007832842,78.2855338895322,153.413682826285
"47",47,99762.3708224142,78.0139675927382,159.615209993103
"48",48,99750.5267742401,80.6205105378255,168.852715222099
"49",49,99759.2959720096,82.4047668819659,158.299261108423
"50",50,99750.279061096,81.6134550190321,168.107483884931
"51",51,99739.4503189499,81.9513333965222,178.59834765354
"52",52,99727.7311224958,83.4812649967875,188.787612507402
"53",53,99727.7216600343,84.0606256418117,188.217714323923
"54",54,99710.1412673297,85.3367778871647,204.521954783177
"55",55,99710.529737278,84.7277596492357,204.74250307276
"56",56,99706.1030742072,85.6269340627966,208.269991730015
"57",57,99698.5011125524,86.5394349030681,214.959452544499
"58",58,99708.4929611415,89.6669704959632,201.840068362581
"59",59,99699.1183388142,90.5275684961058,210.354092689685
"60",60,99701.5007465086,90.9825840092746,207.516669482116
"61",61,99697.8454031798,92.8375245960865,209.317072224067
"62",62,99686.0616725091,94.2125023686898,219.725825122172
"63",63,99670.9790692319,93.3457953075562,235.675135460507
"64",64,99665.2557574502,95.6232699728422,239.120972577003
"65",65,99671.2817917096,96.265436112774,232.452772177659
"66",66,99677.0337118888,95.8832066978439,227.083081413343
"67",67,99680.3875060222,95.1874986183489,224.424995359417
