"","Day","S","I","R"
"1",1,99944.0465786482,52.8316329894875,3.12178836233246
"2",2,99995.8741507025,42.5913283720307,-38.4654790745568
"3",3,99896.8470001961,49.6251681363043,53.5278316675707
"4",4,99908.4745082016,58.3345593242272,33.1909324741858
"5",5,99956.5921535672,55.4353412126004,-12.0274947798246
"6",6,99946.9025316338,52.9490312244713,0.14843714174944
"7",7,99922.2482840402,52.2667701209206,25.4849458388422
"8",8,99912.1448961186,52.505362473329,35.3497414080895
"9",9,99952.416654928,50.4070874496363,-2.8237423776707
"10",10,99918.7709303595,56.2288387978253,25.0002308426272
"11",11,99865.8904625235,49.0153181989084,85.094219277547
"12",12,99889.4930516435,55.5894765144892,54.9174718420275
"13",13,99966.4659058424,54.1048639580144,-20.5707698004003
"14",14,99973.1573378235,55.5393802910162,-28.6967181145642
"15",15,99911.6714771734,63.1682000895724,25.1603227370598
"16",16,99915.177446312,62.4352169802257,22.3873367077942
"17",17,99893.7281140082,57.8027194802746,48.4691665115495
"18",18,99847.8020361381,66.3728393837257,85.8251244781975
"19",19,99839.2655189372,63.1961429692578,97.5383380935551
"20",20,99823.9744172015,63.4150206280094,112.6105621705
"21",21,99877.7497802674,62.1834224559259,60.0667972766989
"22",22,99912.3798074144,59.1872544209238,28.4329381646911
"23",23,99920.6550255634,62.0147205796831,17.3302538568812
"24",24,99843.0786206179,65.8017366842698,91.119642697812
"25",25,99909.7452914012,62.9007497069489,27.3539588918119
"26",26,99802.377077771,62.7851061854012,134.837816043597
"27",27,99866.8433878524,65.8612204960459,67.2953916516039
"28",28,99943.4950929392,67.6640411948457,-11.1591341340528
"29",29,99862.2126989362,67.2346171591028,70.5526839046967
"30",30,99874.995982573,73.0508505774923,51.9531668494893
"31",31,99827.9246860625,65.2195599499474,106.85575398751
"32",32,99945.8142366698,65.3581397484568,-11.172376418287
"33",33,99915.3867099318,68.4478878119396,16.1654022562591
"34",34,99761.1064588073,69.4812680040626,169.412273188602
"35",35,99748.3024313093,70.0153964270206,181.682172263675
"36",36,99824.6455406329,71.8650025506103,103.489456816529
"37",37,99763.5185587984,76.1860273484803,160.295413853147
"38",38,99859.2006564337,73.5227989706366,67.2765445957009
"39",39,99843.8861353799,79.6459259702687,76.4679386497874
"40",40,99868.2849304479,70.9017318797211,60.8133376724057
"41",41,99900.168334946,81.0683228731093,18.7633421809271
"42",42,99849.4583168992,77.2658115366967,73.2758715641075
"43",43,99774.3676538932,79.576567910877,146.055778195889
"44",44,99782.1095192175,85.2753647973453,132.615115985186
"45",45,99804.8461345478,81.059841047529,114.094024404716
"46",46,99754.1825099237,76.5658174731665,169.251672603145
"47",47,99831.5742569303,72.9427151825326,95.4830278872
"48",48,99790.3099210075,79.1597049916589,130.530374000825
"49",49,99765.9018409533,78.6917308945919,155.406428152063
"50",50,99773.4524181504,78.6672161779077,147.880365671683
"51",51,99680.5495687948,85.1333664379725,234.317064767258
"52",52,99712.6171007433,90.0717065577974,197.311192698917
"53",53,99701.2506977938,79.6255332427918,219.123768963362
"54",54,99708.4269437269,84.4791527261235,207.093903546995
"55",55,99727.9922754717,89.2440161465574,182.763708381716
"56",56,99572.9238351584,87.1795619372588,339.896602904306
"57",57,99738.715142408,83.8830884082017,177.401769183805
"58",58,99767.6774385314,89.9168464314993,142.40571503708
