"","Day","S","E","I","R"
"81",81,95240.5360783325,457.088156475347,92467.149293328,-88164.7735281358
"82",82,95989.1926146409,459.126225678483,92954.2299261419,-89402.5487664612
"83",83,95374.3372090761,461.159645792649,93384.0162451126,-89219.5130999814
"84",84,95664.8352845477,463.188216627168,93945.052986204,-90073.0764873788
"85",85,91559.3816256372,465.211736923958,94359.0731615381,-86383.6665240992
"86",86,95193.1542929223,467.230004397109,94610.7752568976,-90271.159554217
"87",87,95180.7891657772,469.242815771993,94860.7514634248,-90510.7834449739
"88",88,94228.9056267973,471.249966824109,95443.2017925665,-90143.3573861879
"89",89,93019.1032062269,473.25125241781,95847.264252868,-89339.6187115127
"90",90,93283.8240667967,475.246466545065,96494.7152285601,-90253.7857619019
"91",91,95402.2252822747,477.23540236436,96797.7080516425,-92677.1687362815
"92",92,94525.4353397067,479.21785223982,96816.0079988558,-91820.6611908023
"93",93,96367.6777371151,481.193607780629,97389.1029450788,-94237.9742899745
"94",94,92188.2041850444,483.162459880807,97671.2099690054,-90342.5766139306
"95",95,91237.0950536723,485.124198759379,98293.1123739318,-90015.3316263635
"96",96,96748.1950813197,487.078614000987,98484.351047055,-95719.6247423757
"97",97,94678.5299189056,489.025494596952,98906.0153699418,-94073.5707834443
"98",98,95117.8611320025,490.964628986822,99922.896789163,-95531.7225501523
"99",99,94502.7911093232,492.895805100419,99747.2165310906,-94742.9034455142
"100",100,93168.3403979497,494.818810400388,100301.568972746,-93964.7281810964
"101",101,96421.6068619059,496.733431925251,100503.067045598,-97421.4073394294
"102",102,95643.246995909,498.639456332991,100835.674937017,-96977.5613892585
"103",103,91763.290501127,500.536669945132,101310.036945401,-93573.8641164736
"104",104,94570.8380043673,502.424858791341,101692.21773967,-96765.4806028285
"105",105,89680.6930319531,504.303808654535,102141.666685902,-92326.6635265092
"106",106,89031.9898813944,506.173305116485,102648.563464334,-92186.7266508451
"107",107,92944.8752406899,508.033133603913,102598.286833872,-96051.1952081659
"108",108,92817.7719301728,509.883079435072,103467.343382678,-96794.9983922863
"109",109,95165.0713257341,511.7229278668,103895.633884909,-99572.4281385098
"110",110,88600.4274348481,513.552464142028,104072.225789252,-93186.2056882419
"111",111,96216.9832626751,515.371473537747,104422.578740043,-101154.933476255
"112",112,90027.5581514081,517.179741413397,105077.754159022,-95622.4920518434
"113",113,92948.7605481979,518.977053259686,105455.384286243,-98923.1218877003
"114",114,93627.0742788127,520.763194747811,105670.919364108,-99818.7568376687
"115",115,92820.7103008066,522.537951779068,105370.60624231,-98713.8544948953
"116",116,89179.1645345998,524.301110534843,106016.478614749,-95719.9442598839
"117",117,88193.2409507908,526.052457526949,106435.773463643,-95155.0668719608
"118",118,93755.7260717318,527.791779648315,106846.705780032,-101130.223631412
"119",119,91082.0076646463,529.518864223995,106897.880184519,-98509.4067133894
"120",120,93190.9242221069,531.233499062473,107410.216856699,-101132.374577868
"121",121,94485.8520537549,532.935472507269,107926.741305996,-102945.528832258
"122",122,89388.8336816635,534.624573488803,108463.886257209,-98387.3445123617
"123",123,93582.3733249218,536.300591576507,108645.525379018,-102764.199295517
"124",124,91968.3389108497,537.963317031169,108698.52601881,-101204.82824669
"125",125,91310.5258115372,539.612540857485,109623.905610917,-101474.043963312
"126",126,89774.8163624938,541.248054856794,109954.631800301,-100270.696217652
"127",127,92480.5937020466,542.869651679986,109764.921072003,-102788.38442573
"128",128,91306.3901888166,544.477124880553,110456.510144448,-102307.377458145
"129",129,92529.2349839155,546.070268967762,110850.694483354,-103925.999736237
"130",130,91739.8873612908,547.648879459936,110913.268950505,-103200.805191255
"131",131,93427.6379630116,549.212752937811,111357.93190453,-105334.78262048
"132",132,91796.437201522,550.761687097951,111287.088180421,-103634.287069041
"133",133,91982.7490017618,552.295480806204,112085.478685366,-104620.523167934
"134",134,92335.8893975162,553.813934151165,112109.196725668,-104998.900057336
"135",135,88251.3515169899,555.316848497632,112400.508317627,-101207.176683115
"136",136,91212.3660129213,556.804026540027,112949.297172368,-104718.46721183
"137",137,89385.8234508431,558.275272355762,113127.610072124,-103071.708795323
"138",138,86438.1709714525,559.730391458525,113511.466483289,-100509.3678462
"139",139,89533.1239022391,561.169190851457,114193.085617741,-104287.378710832
"140",140,88764.2347096402,562.591479080209,113744.041385406,-103070.867574126
"141",141,90186.1444288054,563.997066285839,114544.806808349,-105294.94830344
"142",142,88369.3492975575,565.385764257537,114462.995205105,-103397.73026692
"143",143,91608.460761553,566.757386485152,114868.654476773,-107043.872624811
"144",144,91632.5354745661,568.111748211485,115205.187664844,-107405.834887622
"145",145,90854.0190867167,569.448666484344,115287.429958775,-106710.897711976
"146",146,84995.7371108206,570.767960208314,115385.967743544,-100952.472814573
"147",147,89501.314318941,572.06945019624,115887.765760985,-105961.149530123
"148",148,89985.3094694087,573.352959220378,116291.801268155,-106850.463696784
"149",149,88362.0668704183,574.618312063202,116487.519389841,-105424.204572323
"150",150,88258.7506370533,575.86533556784,116568.660480513,-105403.276453134
"151",151,86869.1641796749,577.093858688115,117207.296582933,-104653.554621296
"152",152,89548.3566610142,578.303712538155,117291.173929576,-107417.834303128
"153",153,90023.0862120432,579.494730441576,117574.604530308,-108177.185472793
"154",154,91019.2278679169,580.666747980177,117518.106545546,-109118.001161443
"155",155,88552.1781988202,581.819603042154,117894.860453633,-107028.858255495
"156",156,89783.0825173166,582.953135869789,118488.200099185,-108854.235752371
"157",157,88804.4696332093,584.067189106603,118310.598164039,-107699.134986355
"158",158,87688.1843893362,585.161607843937,118405.116706827,-106678.462704007
"159",159,88211.4243232513,586.236239666952,118277.625174957,-107075.285737875
"160",160,86161.2218703391,587.290934700011,118956.685561126,-105705.198366165
"161",161,91063.2792559297,588.325545651424,119338.862191243,-110990.466992824
"162",162,90334.5115355982,589.339927857543,119648.431215142,-110572.282678598
"163",163,88597.7058677374,590.333939326168,119928.922185982,-109116.961993046
"164",164,85473.1554960421,591.30744077925,119877.150514169,-105941.613450991
"165",165,89367.9936853858,592.260295694876,119881.449093058,-109841.703074139
"166",166,87085.8101231498,593.192370348496,120353.714929806,-108032.717423304
"167",167,86030.3976672658,594.103533853387,120387.954779784,-107012.455980903
"168",168,86569.7260735398,594.99365820033,120656.176229402,-107820.895961142
"169",169,90906.4547672454,595.862618296466,121123.810414256,-112626.127799798
"170",170,85700.1526014806,596.710292003333,120939.188737774,-107236.051631258
"171",171,86728.4493075647,597.536560174039,121266.284034437,-108592.269902176
"172",172,90013.8557527617,598.341306689575,121456.617498209,-112068.81455766
"173",173,86131.7090464489,599.12441849423,120952.094679989,-107682.928144933
"174",174,87639.1302048151,599.885785630102,121465.3192689,-109704.335259345
"175",175,84914.5441639128,600.625301270676,121443.978571186,-106959.148036369
"176",176,89513.8386279609,601.342861753463,121708.518375149,-111823.699864864
"177",177,91215.7723205255,602.038366611669,122080.915517987,-113898.726205124
"178",178,86448.4033425263,602.711718604892,121908.663917834,-108959.778978965
"179",179,88329.5558262575,603.362823748818,122452.977972277,-111385.896622283
"180",180,90433.2700557274,603.991591343904,122105.677400437,-113142.939047508
"181",181,84337.1051951355,604.597934003037,122444.034887734,-107385.738016873
"182",182,89096.4446290257,605.18176767815,122599.28090569,-112300.907302393
"183",183,86161.2032120803,605.74301168578,122933.989587783,-109700.935811549
"184",184,85820.1430382224,606.281588731558,122812.727653358,-109239.152280312
"185",185,86818.6115062121,606.797424933614,123105.023273107,-110530.432204253
"186",186,86458.1850922784,607.290449844885,123177.654263623,-110243.129805747
"187",187,87572.69536598,607.760596474321,123339.273196006,-111519.729158461
"188",188,89489.4675813573,608.207801306966,123335.630237056,-113433.30561972
"189",189,85014.8670979649,608.632004322913,123695.254280033,-109318.753382321
"190",190,82910.6892630006,609.033149015118,123511.982675086,-107031.705087102
"191",191,86904.8030010209,609.411182406066,123103.973974091,-110618.188157518
"192",192,87031.2918847619,609.766055063278,123220.734660684,-110861.792600509
"193",193,86744.9930544955,610.097721113654,123863.399672702,-111218.490448311
"194",194,86107.9692347334,610.406138256642,123770.195762268,-110488.571135258
"195",195,86607.9553615143,610.691267776225,123773.583390115,-110992.230019405
"196",196,88265.2229505617,610.953074551727,123887.757852308,-112763.933877421
"197",197,88049.3020161122,611.191527067423,124062.15619658,-112722.64973976
"198",198,83032.9605197079,611.406597420953,124319.226923613,-107963.594040742
"199",199,87439.6165577045,611.598261330542,124310.14432572,-112361.359144755
"200",200,85530.9711878005,611.766498141008,124420.135362844,-110562.873048786
"201",201,81818.1932690682,611.911290828568,124134.589403303,-106564.6939632
"202",202,84404.7213357006,612.032626004438,124275.39532168,-109292.149283385
"203",203,81757.4589635605,612.130493917221,124152.808683481,-106522.398140959
"204",204,88818.9417572937,612.204888454085,123890.356036374,-113321.502682122
"205",205,84465.1371213821,612.255807140731,124382.040870264,-109459.433798787
"206",206,88696.5577256483,612.283251140154,124210.20797868,-113519.048955468
"207",207,84032.5237624823,612.287225250198,123660.055699416,-108304.866687148
"208",208,87395.4889738594,612.2677378999,124049.630884603,-112057.387596362
"209",209,82584.728722722,612.224801144635,124296.663392555,-107493.616916422
"210",210,83719.2135704322,612.158430660067,124101.268744544,-108432.640745636
"211",211,82962.8078684426,612.068645734896,124250.269193795,-107825.145707972
"212",212,84748.6319398258,611.955469262426,124156.73249745,-109517.319906538
"213",213,83517.1431028318,611.818927730938,124113.687180255,-108242.649210818
"214",214,80814.1349886547,611.659051212897,124335.93785474,-105761.731894607
"215",215,83513.6064877085,611.475873352981,123895.427194497,-108020.509555559
"216",216,83605.1867597693,611.269431354946,123732.269953783,-107948.726144907
"217",217,82380.2975251198,611.039765967345,123871.648722546,-106862.986013633
"218",218,82760.9577313629,610.786921468092,123777.108303073,-107148.852955904
"219",219,80254.1656271919,610.510945647893,123945.656426897,-104810.332999737
"220",220,79109.8611707565,610.211889792555,123702.633190819,-103422.706251368
"221",221,82915.7675139779,609.889808664171,123590.004200743,-107115.661523385
"222",222,85377.4509913101,609.544760481211,123611.057506795,-109598.053258587
"223",223,82918.0481172382,609.176806897513,123250.32530835,-106777.550232486
"224",224,82803.9366966962,608.786012980199,123238.332113491,-106651.054823167
"225",225,87131.5880651359,608.372447186523,123222.481244902,-110962.441757224
"226",226,85132.676939635,607.93618133967,122635.626136991,-108376.239257965
"227",227,84338.8635236238,607.47729060351,123275.923313945,-108222.264128172
"228",228,80478.2684954487,606.995853456334,122525.934656814,-103611.199005719
"229",229,82498.6018337303,606.491951663582,122706.580787454,-105811.674572848
"230",230,80765.8479833416,605.965670249572,122814.512054999,-104186.32570859
"231",231,80550.5766998139,605.417097468263,123249.695219809,-104405.689017092
"232",232,84268.3695362324,604.84632477305,122981.228563191,-107854.444424197
"233",233,84176.7979426435,604.253446785622,122287.106356659,-107068.157746089
"234",234,85063.9887657025,603.638561263891,122728.516870703,-108396.144197669
"235",235,80643.7840450003,603.001769069023,122242.867537887,-103489.653351957
"236",236,81074.4523926474,602.343174131572,122355.152973609,-104031.948540388
"237",237,84683.1424730709,601.662883416751,121795.873422036,-107080.678778523
"238",238,81472.483617003,600.961006888853,121705.339099067,-103778.783722958
"239",239,79816.1910623946,600.237657474838,121922.834577962,-102339.263297831
"240",240,82555.0709772856,599.492951027123,121445.787776735,-104600.351705048
"241",241,83739.2152376457,598.727006285565,121245.841594986,-105583.783838917
"242",242,80682.8234416825,597.939944838691,121199.320124671,-102480.083511192
"243",243,83045.8070420134,597.131891084172,121024.217518955,-104667.156452053
"244",244,83718.6831863288,596.30297218858,121116.544445692,-105431.530604209
"245",245,78090.2722838019,595.453318046429,120932.110892739,-99617.8364945877
"246",246,79302.1276675847,594.583061238542,120624.338567512,-100521.049296335
"247",247,83630.8120471498,593.692336989759,120794.926933068,-105019.431317207
"248",248,81320.4561048954,592.781283126003,120142.700910477,-102055.938298499
"249",249,82232.547562353,591.85004003073,120045.640814289,-102870.038416673
"250",250,80573.3552655231,590.898750600794,119795.934600559,-100960.188616683
"251",251,81673.0663684252,589.927560201732,119622.74175281,-101885.735681437
"252",252,81095.3796634644,588.936616622515,119419.895081355,-101104.211361442
"253",253,82758.2018566253,587.926070029762,119442.445857362,-102788.573784017
"254",254,81592.358493627,586.896072921468,119282.610818371,-101461.86538492
"255",255,80434.2614339194,585.846780080245,118896.844635193,-99916.9528491927
"256",256,80411.7768860336,584.778348526116,118750.939208589,-99747.4944431491
"257",257,81289.5956255423,583.690937468879,118278.531356497,-100151.817919508
"258",258,80339.4759190037,582.584708260061,118233.082096148,-99155.1427234114
"259",259,78972.4447873798,581.459824344498,118279.563934879,-97833.4685466034
"260",260,80796.33121729,580.316451211548,117769.652087349,-99146.2997558502
"261",261,78220.7299033897,579.154756345977,117261.706663012,-96061.591322748
"262",262,78323.6697527601,577.974909178528,117131.330242028,-96032.9749039669
"263",263,79728.3761061983,576.77708103621,117018.758238211,-97323.9114254452
"264",264,80822.7875557444,575.561445092311,117040.048163769,-98438.3971646059
"265",265,80543.9290093283,574.328176316184,116895.710947988,-98013.9681336328
"266",266,82370.4368414874,573.077451422812,116107.552727835,-99051.0670207451
"267",267,78380.677985944,571.809448822173,115724.952725579,-94677.4401603452
"268",268,77906.9550918958,570.524348568441,115539.996552836,-94017.4759933007
"269",269,77822.0242967854,569.222332309042,115646.244726368,-94037.4913554628
"270",270,81165.0812901426,567.90358323358,115012.354444492,-96745.3393178686
"271",271,83174.7361718299,566.568286022661,114962.202399104,-98703.5068569568
"272",272,78522.6237758833,565.216626796648,114516.949296108,-93604.7896987883
"273",273,76353.5927065686,563.848793064346,114295.017623508,-91212.4591231407
"274",274,77131.3209696417,562.464973671664,114137.281329869,-91831.0672731827
"275",275,81078.3745250485,561.065358750255,114078.549993583,-95717.9898773813
"276",276,79109.4365108198,559.650139666179,113604.835655974,-93273.9223064599
"277",277,77119.7385479435,558.219508968583,113046.16423171,-90724.1222886221
"278",278,80788.7720731175,556.773660338439,112812.503835334,-94158.0495687896
"279",279,78721.7735719601,555.312788537363,112919.482738125,-92196.5690986227
"280",280,74506.2454247678,553.837089356514,112593.738470245,-87653.8209843692
"281",281,79034.2703193207,552.346759565623,111811.284557139,-91397.9016360252
"282",282,83853.3175700912,550.841996862143,111922.471260949,-96326.6308279025
"283",283,77066.7225893164,549.322999820567,111452.034146352,-89068.0797354889
"284",284,79018.9251313724,547.78996784191,111232.477280186,-90799.1923794
"285",285,77420.3282977735,546.243101103394,110933.306035871,-88899.8774347483
"286",286,79374.6427666058,544.682600508337,110305.656802307,-90224.9821694212
"287",287,76904.3939197195,543.10866763628,110444.047718478,-87891.5503058337
"288",288,78237.1913756285,541.521504693364,110079.461480139,-88858.1743604613
"289",289,80950.906825575,539.92131446297,109433.4807835,-90924.3089235383
"290",290,81096.2481602739,538.308300256648,109364.523202102,-90999.0796626324
"291",291,77453.7175353726,536.682665865346,109128.374286327,-87118.7744875647
"292",292,82430.7846081191,535.044615510963,108854.180342346,-91820.0095659764
"293",293,77284.6362503578,533.394353798232,107996.166631147,-85814.1972353025
"294",294,75737.1622705658,531.732085666957,107794.075369573,-84062.9697258059
"295",295,79593.7414745912,530.058016344621,107567.178027434,-87690.9775183695
"296",296,75706.238191635,528.37235129937,106845.658992019,-83080.2695349533
"297",297,78795.7850546173,526.675296193403,106346.591786223,-85669.0521370336
"298",298,77944.0392762309,524.967056836762,106717.164248533,-85186.1705816008
"299",299,78183.510882668,523.247839141565,105919.026401957,-84625.7851237662
"300",300,75833.2646128962,521.51784907666,105776.149126016,-82130.9315879893
"301",301,72957.452297469,519.777292622748,105640.05840671,-79117.2879968019
"302",302,76419.9440362218,518.026375727964,104765.467028506,-81703.437440456
"303",303,80781.1251238173,516.265304263934,104974.774756259,-86272.1651843399
"304",304,78372.5297163736,514.494283982329,104574.304435819,-83461.3284361745
"305",305,76137.1462449339,512.713520471919,103952.944868977,-80602.804634383
"306",306,79721.8689794754,510.923219116132,104061.160424482,-84293.9526230734
"307",307,74547.3607615971,509.123585051149,103443.115667689,-78499.6000143371
"308",308,80843.1852168281,507.314823124524,102920.591425128,-84271.0914650811
"309",309,74154.5918637286,505.497137854352,102820.792454292,-77480.881455875
"310",310,79821.7777070565,503.670733388987,102162.416154755,-82487.8645952007
"311",311,77974.1008668268,501.835813467324,101918.499707683,-80394.4363879774
"312",312,73307.7147080771,499.992581379654,101673.651677939,-75481.3589673954
"313",313,73180.6411728153,498.141239929094,101370.131615487,-75048.9140282315
"314",314,72092.441984265,496.281991393603,100529.453030044,-73118.1770057026
"315",315,77203.3383595411,494.415037488599,100490.91896147,-78188.6723584997
"316",316,77293.1217319629,492.540579330169,99840.136351762,-77625.7986630551
"317",317,77733.1496484772,490.658817398891,99375.5034802275,-77599.3119461036
"318",318,77488.4399180473,488.769951504267,98952.0241067348,-76929.2339762863
"319",319,77713.1515098045,486.874180749777,98579.621479608,-76779.6471701623
"320",320,74046.9461194895,484.97170349856,98483.9535307471,-73015.8713537351
"321",321,74874.0027255228,483.062717339716,98151.035137831,-73508.1005806936
"322",322,76074.2797627501,481.147419055252,97601.2086048856,-74156.6357866909
"323",323,77288.2017201003,479.226004587658,97472.3142855078,-75239.7420101957
"324",324,74041.8504835742,477.298669008132,96543.3759625337,-71062.525115116
"325",325,75423.5513698093,475.365606485442,96711.1322050749,-72610.0491813696
"326",326,76143.9129242314,473.427010255442,96501.8163973497,-73119.1563318366
"327",327,73083.5910335811,471.483072591238,95602.423413436,-69157.4975196083
"328",328,77557.0101746832,469.533984774005,95340.1420246595,-73366.6861841167
"329",329,75622.1387011452,467.579937064456,94703.6986871122,-70793.4173253218
"330",330,77209.582184369,465.621118674976,94643.7425154567,-72318.9458185007
"331",331,77574.4541176605,463.657717742403,93897.4340312547,-71935.5458666576
"332",332,72414.247823092,461.689921301474,93514.4479441653,-66390.3856885588
"333",333,74068.4305219812,459.717915258927,93480.5999261927,-68008.7483634329
"334",334,75065.8057517299,457.741884368262,92678.0184883016,-68201.5661243997
"335",335,76319.7159216762,455.76201220516,92585.6787773586,-69361.15671124
"336",336,74562.5029967929,453.778481143563,92621.8920981388,-67638.1735760752
"337",337,75127.294568935,451.791472332403,91767.9466479248,-67347.0326891922
"338",338,74382.6313077654,449.801165672998,91093.1084088424,-65925.5408822808
"339",339,75509.2822625076,447.807739797094,90812.2253808036,-66769.3153831083
"340",340,72243.7692128992,445.811372045566,90536.39458259,-63225.9751675347
"341",341,78207.4808314843,443.81223844776,90068.2147094489,-68719.507779381
"342",342,74160.2769053577,441.810513701498,89282.4374597416,-63884.5248788008
"343",343,75811.8373215333,439.806371153713,89426.7337119786,-65678.3774046655
"344",344,74088.1533921437,437.799982781742,88801.4310986514,-63327.3844735768
"345",345,76954.58016494,435.791519175246,88186.9890732972,-65577.3607574125
"346",346,72016.041331852,433.781149518774,88228.8973926155,-60678.7198739863
"347",347,75278.9299208964,431.769041574959,87584.0527103631,-63294.7516728345
"348",348,73500.747438259,429.755361668338,87184.0004029292,-61114.5032028565
"349",349,71025.3578376148,427.740274669806,86872.8852179958,-58325.9833302804
"350",350,75288.2171756576,425.723943981683,86792.4478553607,-62506.388975
"351",351,73829.2856341076,423.706531523397,85702.093640099,-59955.08580573
"352",352,70255.2463796238,421.688197717786,85562.6575101987,-56239.5920875402
"353",353,75934.7387574951,419.669101477997,85387.1164872975,-61741.5243462706
"354",354,70765.1500612035,417.649400194992,85251.5481793742,-56434.3476407727
"355",355,76698.4251952001,415.629249725647,84296.2339394796,-61410.2883844054
"356",356,76936.9459712904,413.608804381447,84119.1711695664,-61469.7259452383
"357",357,73755.6751875786,411.588216917758,83582.5985018449,-57749.8619063413
"358",358,70554.1319426107,409.567638523679,83282.6442445686,-54246.343825703
"359",359,76099.7274048453,407.547218812477,82677.5167164023,-59184.7913400601
"360",360,71829.7297483112,405.527105812572,82371.227903299,-54606.4847574228
"361",361,75009.3083557381,403.5074459591,82197.9644210062,-57610.7802227034
"362",362,74602.500541499,401.488384086014,81906.6304756805,-56910.6194012654
"363",363,75523.8909525522,399.470063418745,80957.3244256843,-56880.6854416553
"364",364,73078.0858212737,397.452625567393,80676.2383110884,-54151.7767579295
"365",365,72364.0775564964,395.436210520464,80604.3554385068,-53363.8692055237
