"","Day","S","E","I","R"
"1",1,116845.993177751,54.0929698531957,889.087518967861,-17789.1736665717
"2",2,105384.06006789,98.8607269122544,1633.33323759368,-7116.2540323958
"3",3,89437.0344952628,135.972147086667,4609.13895531965,5817.85440233087
"4",4,90649.2246753037,166.797377356291,1914.28587317299,7269.69207416698
"5",5,104403.343923737,192.46136851962,2608.32921774967,-7204.13451000643
"6",6,110716.350157404,213.887796862776,702.519078873351,-11632.7570331405
"7",7,76052.4622084389,231.835105640126,1493.34209494442,22222.3605909766
"8",8,81593.8763226973,246.926083875368,2736.64962243571,15422.5479709916
"9",9,71939.5353524253,259.672143873313,2802.18737288792,24998.6051308135
"10",10,70245.8000172777,270.493249346531,2176.76180922464,27306.9449241511
"11",11,72920.8602119929,279.734274603687,1608.46762403811,25190.9378893653
"12",12,71352.3369911705,287.678434837255,-316.026785260969,28676.0113592532
"13",13,95843.363985104,294.558312512803,1488.34387932811,2373.73382305505
"14",14,104998.450248174,300.564910579462,1654.25616691314,-6953.27132566644
"15",15,116285.075131033,305.855085923298,4292.73868057801,-20883.6688975342
"16",16,132352.295148805,310.557653096054,3687.69709845757,-36350.5499003584
"17",17,127217.037152135,314.778396357113,4290.87590366179,-31822.6914521542
"18",18,83423.593264088,318.604185410679,3457.22934814452,12800.5732023568
"19",19,94256.5460755787,322.106355220405,2601.14756854621,2820.20000065472
"20",20,89007.1380077818,325.34348156224,3751.15936531332,6916.35914534268
"21",21,113141.526371417,328.363660404457,4906.65308991629,-18376.5431217382
"22",22,117149.497343295,331.206379856482,2128.15561184893,-19608.8593350004
"23",23,106367.839698493,333.904057547056,2269.05973767139,-8970.80349371105
"24",24,91454.5370607027,336.48330325554,1590.07281451475,6618.90682152701
"25",25,85452.1895881875,338.965955917704,1772.60638469897,12436.2380711958
"26",26,100198.863448165,341.369935340831,1858.27402857336,-2398.50741207923
"27",27,124093.182775739,343.709941749072,-2.04734178466197,-24434.8453757036
"28",28,116268.493560303,345.998030356945,641.128135072797,-17255.6197257324
"29",29,130162.855694512,348.244083305703,809.024355081704,-31320.1241328998
"30",30,133937.774302928,350.456197303984,2085.18330245512,-36373.4138026871
"31",31,144054.91262692,352.641002035261,1088.38319360868,-45495.9368225638
"32",32,123522.927443218,354.803921702086,3211.55784618076,-27089.2892111012
"33",33,148948.193463037,356.949389866091,2926.25595579698,-52231.3988086996
"34",34,127859.41731287,359.081025927104,237.572023961164,-28456.0703627583
"35",35,102479.879156703,361.201780093683,-1071.20912065003,-1769.87181614618
