"","Day","S","E","I","R"
"30",30,97267.2822896177,350.456197303984,18458.2567170308,-16075.9952039525
"31",31,97444.0606182402,352.641002035261,18478.4676618813,-16275.1692821568
"32",32,97819.0127431438,354.803921702086,18565.4824386092,-16739.2991034551
"33",33,97692.7887301203,356.949389866091,18671.0528858297,-16720.7910058161
"34",34,97417.1696657342,359.081025927104,18871.9085297932,-16648.1592214546
"35",35,97163.1745440705,361.201780093683,19061.7937265355,-16586.1700506997
"36",36,96928.3596152611,363.314052472927,19161.3169816144,-16452.9906493485
"37",37,97058.8326243831,365.419790901854,19286.3048320916,-16710.5572473766
"38",38,96537.8423880503,367.520571316785,19372.1379651271,-16277.5009244942
"39",39,96839.3568105259,369.617663778981,19492.716129242,-16701.6906035468
"40",40,96567.112490536,371.712086717721,19566.5917437834,-16505.4163210371
"41",41,95957.9390298789,373.804651494548,19650.9180453112,-15982.6617266846
"42",42,95231.2698480311,375.89599901669,19699.4865990173,-15306.6524460652
"43",43,95895.6364991975,377.986629819027,19807.4301787307,-16081.0533077473
"44",44,96123.1161869871,380.076928780539,19946.511450478,-16449.7045662456
"45",45,96507.3882970699,382.167185432974,20042.4401694659,-16931.9956519688
"46",46,96543.7750833586,384.257610648451,20165.2200487573,-17093.2527427643
"47",47,95623.7286407155,386.348350352309,20265.0345710684,-16275.1115621363
"48",48,96111.8533124177,388.439496792084,20333.3777262092,-16833.670535419
"49",49,96112.6213116894,390.53109779877,20520.8251303237,-17023.9775398118
"50",50,97040.0055540539,392.623164398654,20651.4478761603,-18084.0765946128
"51",51,96713.5724629361,394.715677070078,20672.5475938938,-17780.8357339
"52",52,96555.6306189032,396.808590886958,20902.2264521645,-17854.6656619546
"53",53,95829.2329785285,398.901839747715,21080.6267215486,-17308.7615398248
"54",54,96009.5059357778,400.995339852864,21123.5417558526,-17534.0430314832
"55",55,95396.4190285809,403.088992565348,21213.5197284621,-17013.0277496084
"56",56,95880.2760082088,405.182686763809,21312.0671565102,-17597.5258514828
"57",57,96333.6215288324,407.276300779317,21265.7059771438,-18006.6038067555
"58",58,96376.2716365897,409.369703989945,21322.8998523364,-18108.5411929161
"59",59,95962.7755384001,411.4627581343,21519.6617226148,-17893.9000191493
"60",60,95321.260574453,413.55531839423,21717.188648055,-17452.0045409022
"61",61,95333.3736414525,415.647234287977,21815.6491186453,-17564.6699943858
"62",62,95723.6092761443,417.738350407667,21957.7329379513,-18099.0805645032
"63",63,95838.4674597735,419.828507029017,21956.4429376223,-18214.7389044248
"64",64,95848.2087150039,421.917540616144,22185.3823443935,-18455.5086000135
"65",65,95273.4404821303,424.005284240293,22323.8810908695,-18021.32685724
"66",66,94874.5772055158,426.091567927948,22350.7627735921,-17651.4315470359
"67",67,94217.9916069288,428.176218951028,22475.2231215296,-17121.3909474095
"68",68,94755.1129885922,430.259062069613,22581.243589059,-17766.6156397207
"69",69,95977.7538611545,432.339919735783,22661.3024192035,-19071.3962000938
"70",70,96463.7120555038,434.418612265623,22758.5082900823,-19656.6389578517
"71",71,95881.3694185568,436.494957985182,22891.9133251345,-19209.7777016765
"72",72,96223.6165334504,438.568773355165,23092.4390918143,-19754.6243986199
"73",73,95842.9627431856,440.639873078261,23167.4187109525,-19451.0213272163
"74",74,95152.3518177651,442.708070192325,23335.3267553066,-18930.386643264
"75",75,94388.7747372366,444.773176152072,23422.2531121103,-18255.801025499
"76",76,94436.2590718848,446.835000901436,23585.2829422682,-18468.3770150544
"77",77,94394.5979022645,448.893352938399,23585.5410633349,-18429.0323185378
"78",78,95110.9826439413,450.948039373743,23811.6804912519,-19373.611174567
"79",79,95184.3800169148,452.998865984947,23849.6102535569,-19486.9891364566
"80",80,94959.6150561011,455.045637266197,23797.8366553536,-19212.4973487209
"81",81,95520.0084007918,457.088156475347,23903.897637653,-19880.9941949201
"82",82,96765.2547214898,459.126225678483,24090.1088984353,-21314.4898456036
"83",83,94711.4750547302,461.159645792649,24255.8518579704,-19428.4865584932
"84",84,95009.7918289902,463.188216627168,24356.0519752621,-19829.0320208795
"85",85,93845.2373156385,465.211736923958,24481.9803769152,-18792.4294294777
"86",86,93799.0468017711,467.230004397109,24545.1253412877,-18811.4021474559
"87",87,93748.0869873637,469.242815771993,24589.0947196301,-18806.4245227658
"88",88,94037.0950699782,471.249966824109,24730.5218386444,-19238.8668754467
"89",89,94380.1020905789,473.25125241781,24774.4290005406,-19627.7823435373
"90",90,94433.2312797313,475.246466545065,24906.0230821198,-19814.5008283962
"91",91,94437.0932541018,477.23540236436,24991.6032610869,-19905.931917553
"92",92,94664.4053684736,479.21785223982,25202.6470850432,-20346.2703057566
"93",93,93098.3345959085,481.193607780629,25410.1206757505,-18989.6488794396
"94",94,93956.0679611521,483.162459880807,25541.0970337082,-19980.3274547411
"95",95,93107.1955018095,485.124198759379,25626.7617990022,-19219.0814995711
"96",96,93935.1758739996,487.078614000987,25648.6082049958,-20070.8626929964
"97",97,94283.1861976237,489.025494596952,25747.1477529943,-20519.359445215
"98",98,94184.9936272152,490.964628986822,25774.7808144436,-20450.7390706457
"99",99,93190.2501486337,492.895805100419,25827.9655471172,-19511.1115008513
"100",100,93000.0436706793,494.818810400388,26062.5273523095,-19557.3898333892
"101",101,93694.3878987488,496.733431925251,26119.5108309288,-20310.6321616028
"102",102,94525.2027926525,498.639456332991,26134.1948907874,-21158.0371397729
"103",103,94479.4203060498,500.536669945132,26268.3127554483,-21248.2697314433
"104",104,94009.2797417935,502.424858791341,26363.5985572137,-20875.3031577985
"105",105,94052.0966809244,504.303808654535,26443.3577946392,-20999.7582842181
"106",106,93274.3521485946,506.173305116485,26465.8119909601,-20246.3374446712
"107",107,92225.6823182849,508.033133603913,26572.4597597049,-19306.1752115937
"108",108,92691.4949012391,509.883079435072,26692.4637078031,-19893.8416884773
"109",109,92433.8179991946,511.7229278668,26777.8944477152,-19723.4353747767
"110",110,91989.7049743012,513.552464142028,26870.072887685,-19373.3303261283
"111",111,92140.9796404311,515.371473537747,26946.2686095516,-19602.6197235204
"112",112,91741.3299463359,517.179741413397,27084.141921483,-19342.6516092323
"113",113,92095.9864733932,518.977053259686,27163.9646879089,-19778.9282145619
"114",114,92374.1360961752,520.763194747811,27308.0976358898,-20202.9969268129
"115",115,92898.0943521656,522.537951779068,27388.5023323903,-20809.134636335
"116",116,92989.5933644438,524.301110534843,27564.9446124639,-21078.8390874425
"117",117,92237.8961218151,526.052457526949,27727.8867949834,-20491.8353743255
"118",118,91776.9861401352,527.791779648315,27768.5698488735,-20073.347768657
"119",119,90945.3211197256,529.518864223995,27883.756751055,-19358.5967350046
"120",120,92004.8326484403,531.233499062473,28031.3955455143,-20567.4616930171
"121",121,90923.0660548798,532.935472507269,28147.7775789969,-19603.7791063839
"122",122,91623.8332713038,534.624573488803,28235.766131991,-20394.2239767835
"123",123,91123.5463155983,536.300591576507,28281.4977099351,-19941.34461711
"124",124,90527.739457455,537.963317031169,28382.0277201974,-19447.7304946836
"125",125,90643.6196094773,539.612540857485,28503.6129675904,-19686.8451179251
"126",126,90287.3438099554,541.248054856794,28585.8797754732,-19414.4716402854
"127",127,91081.9103669609,542.869651679986,28625.7588128865,-20250.5388315274
"128",128,91478.6449829644,544.477124880553,28746.7845888431,-20769.906696688
"129",129,91604.753104019,546.070268967762,28897.8612682258,-21048.6846412126
"130",130,91590.7530541726,547.648879459936,28942.78091875,-21081.1828523826
"131",131,91529.1232377518,549.212752937811,28990.5333019927,-21068.8692926823
"132",132,91368.0763334134,550.761687097951,29093.5680183713,-21012.4060388826
"133",133,92410.0791237695,552.295480806204,29166.5410647749,-22128.9156693506
"134",134,91024.7633438403,553.813934151165,29201.0475100275,-20779.6247880189
"135",135,91100.6363328785,555.316848497632,29287.5911854283,-20943.5443668044
"136",136,90848.7043633477,556.804026540027,29391.1035280911,-20796.6119179788
"137",137,91270.095210618,558.275272355762,29374.5613921289,-21202.9318751027
"138",138,91060.6403276371,559.730391458525,29432.2600264484,-21052.630745544
"139",139,89801.9837532648,561.169190851457,29548.6403427683,-19911.7932868845
"140",140,89984.2765196549,562.591479080209,29637.9323166701,-20184.8003154052
"141",141,90208.0376246679,563.997066285839,29756.2834994837,-20528.3181904375
"142",142,91050.720266616,565.385764257537,29866.6172207059,-21482.7232515794
"143",143,90541.5653837577,566.757386485152,29931.3734918405,-21039.6962620833
"144",144,91191.4466676061,568.111748211485,29921.6470417926,-21681.2054576101
"145",145,90830.9940604374,569.448666484344,29927.8860676028,-21328.3287945245
"146",146,89544.5030228352,570.767960208314,30014.4219365104,-20129.6929195539
"147",147,89866.3470281374,572.06945019624,30098.3340952156,-20536.7505735493
"148",148,89457.0649673513,573.352959220378,30196.651798747,-20227.0697253187
"149",149,88397.5920410184,574.618312063202,30230.8680885191,-19203.0784416008
"150",150,87667.6549001431,575.86533556784,30248.3489537197,-18491.8691894307
"151",151,87425.658630001,577.093858688115,30283.3604099822,-18286.1128986714
"152",152,88228.2323098006,578.303712538155,30324.4533528566,-19130.9893751953
"153",153,89093.0496922233,579.494730441576,30431.5204178368,-20104.0648405017
"154",154,88778.0561416243,580.666747980177,30444.4907330508,-19803.2136226552
"155",155,88277.6867053647,581.819603042154,30536.0527411457,-19395.5590495526
"156",156,88224.4693041497,582.953135869789,30622.4081364133,-19429.8305764327
"157",157,88850.4387547508,584.067189106603,30699.866263799,-20134.3722076565
"158",158,88755.2075654322,585.161607843937,30814.5046772465,-20154.8738505226
"159",159,88346.4242224821,586.236239666952,30809.9960597048,-19742.6565218538
"160",160,88464.1906113343,587.290934700011,30913.7754160687,-19965.2569621029
"161",161,88742.4773783275,588.325545651424,30960.058910949,-20290.8618349279
"162",162,88919.2646074118,589.339927857543,31012.3773424298,-20520.9818776992
"163",163,88596.1547471496,590.333939326168,31163.8934186578,-20350.3821051335
"164",164,87993.3983463143,591.30744077925,31192.5382424934,-19777.244029587
"165",165,87895.7774592587,592.260295694876,31245.3353866524,-19733.3731416059
"166",166,88144.4240361387,593.192370348496,31193.3999385716,-19931.0163450588
"167",167,88425.8602814239,594.103533853387,31276.160866391,-20296.1246816683
"168",168,88535.3728843622,594.99365820033,31358.0223418728,-20488.3888844353
"169",169,88781.778190579,595.862618296466,31357.2202533172,-20734.8610621926
"170",170,88460.1938834617,596.710292003333,31441.3624000012,-20498.2665754662
"171",171,88979.2915484213,597.536560174039,31579.2245183205,-21156.0526269158
"172",172,88833.5461862584,598.341306689575,31588.8026432643,-21020.6901362123
"173",173,88372.2651394901,599.12441849423,31579.8456440401,-20551.2352020245
"174",174,87884.3444536574,599.885785630102,31663.891712669,-20148.1219519565
"175",175,87339.9353659748,600.625301270676,31677.4220359544,-19617.9827031999
"176",176,87270.031517088,601.342861753463,31764.1210310476,-19635.4954098891
"177",177,87541.1544560924,602.038366611669,31867.2069223726,-20010.3997450767
"178",178,87230.7056763002,602.711718604892,31840.0008388742,-19673.4182337793
"179",179,86944.3474950606,603.362823748818,31904.4232102067,-19452.1335290161
"180",180,86257.2528281069,603.991591343904,31835.2628017811,-18696.5072212319
"181",181,86156.3768627049,604.597934003037,31863.6880581524,-18624.6628548604
"182",182,85822.8646909715,605.18176767815,31944.2706187982,-18372.3170774478
"183",183,85840.4432643993,605.74301168578,32089.1064181081,-18535.2926941932
"184",184,86218.9704898311,606.281588731558,32033.5453555764,-18858.7974341391
"185",185,86539.4130411298,606.797424933614,32017.6679202755,-19163.8783863389
"186",186,86113.6151676519,607.290449844885,31974.200510195,-18695.1061276917
"187",187,86254.86232679,607.760596474321,31938.3509477875,-18800.9738710519
"188",188,86343.1055724375,608.207801306966,32025.8677634706,-18977.1811372151
"189",189,85443.7223591649,608.632004322913,32191.3700830888,-18243.7244465767
"190",190,85870.1298173277,609.033149015118,32176.2481120749,-18655.4110784177
"191",191,86364.6315981331,609.411182406066,32169.990346636,-19144.0331271752
"192",192,86284.7199066756,609.766055063278,32288.7000558865,-19183.1860176253
"193",193,85690.8861505717,610.097721113654,32159.0243603953,-18460.0082320807
"194",194,85525.5498896457,610.406138256642,32172.5317585271,-18308.4877864294
"195",195,85445.3414448822,610.691267776225,32155.6043150099,-18211.6370276683
"196",196,85171.0400500011,610.953074551727,32166.8614564405,-17948.8545809934
"197",197,85260.6082690947,611.191527067423,32123.3764131742,-17995.1762093363
"198",198,85332.0555394009,611.406597420953,32097.6380875549,-18041.1002243768
"199",199,85120.97209779,611.598261330542,32153.0287911647,-17885.5991502852
"200",200,85166.7808180085,611.766498141008,32155.7403796782,-17934.2876958277
"201",201,84627.2071215715,611.911290828568,32074.0929194121,-17313.2113318121
"202",202,84864.2350661211,612.032626004438,32206.8023717993,-17683.0700639248
"203",203,85429.0893323184,612.130493917221,32221.5998198012,-18262.8196460368
"204",204,85768.0317926123,612.204888454085,32282.2708611922,-18662.5075422587
"205",205,85090.6085753583,612.255807140731,32315.4835809585,-18018.3479634576
"206",206,84724.7269645751,612.283251140154,32256.8414718501,-17593.8516875654
"207",207,84161.1367721622,612.287225250198,32285.07430204,-17058.4982994524
"208",208,84627.5634190886,612.2677378999,32291.8089171865,-17531.640074175
"209",209,84915.9372034652,612.224801144635,32368.6091223853,-17896.7711269952
"210",210,84851.9614889699,612.158430660067,32328.0041596537,-17792.1240792837
"211",211,84255.8236025074,612.068645734896,32355.8075640777,-17223.69981232
"212",212,83937.7748341014,611.955469262426,32226.1230241871,-16775.8533275508
"213",213,83795.2111742093,611.818927730938,32246.0045653991,-16653.0346673393
"214",214,82943.8722340895,611.659051212897,32307.5487872893,-15863.0800725917
"215",215,83785.8915945565,611.475873352981,32389.7336497522,-16787.1011176616
"216",216,83664.7464898801,611.269431354946,32363.021912392,-16639.0378336271
"217",217,83097.4222030757,611.039765967345,32257.4060928786,-15965.8680619216
"218",218,83130.909164574,610.786921468092,32133.9180223031,-15875.6141083452
"219",219,82624.429241346,610.510945647893,32266.1995532235,-15501.1397402174
"220",220,82864.9130292578,610.211889792555,32260.5564040749,-15735.6813231252
"221",221,83381.7018751279,609.889808664171,32169.8643729492,-16161.4560567412
"222",222,82668.9403533814,609.544760481211,32245.394862544,-15523.8799764066
"223",223,82086.167852853,609.176806897513,32261.8153492841,-14957.1600090346
"224",224,82809.101527459,608.786012980199,32176.4624878789,-15594.3500283181
"225",225,83028.8333443028,608.372447186523,32108.1538969796,-15745.3596884689
"226",226,84055.3842180481,607.93618133967,32104.1464325952,-16767.466831983
"227",227,84101.3949210674,607.47729060351,32069.9234155343,-16778.7956272053
"228",228,82945.42248972,606.995853456334,32054.2856985654,-15606.7040417417
"229",229,82724.2105826104,606.491951663582,32030.6791544909,-15361.3816887649
"230",230,83195.877788571,605.965670249572,32043.703796478,-15845.5472552986
"231",231,81981.162594656,605.417097468263,31971.564760336,-14558.1444524602
"232",232,81710.1355011702,604.84632477305,31862.9436912172,-14177.9255171604
"233",233,81549.2236792599,604.253446785622,31900.6237163369,-14054.1008423824
"234",234,81964.7287574765,603.638561263891,31884.3741123619,-14452.7414311023
"235",235,82438.8273841397,603.001769069023,31821.6517173821,-14863.4808705907
"236",236,82437.6619618462,602.343174131572,31736.1454805292,-14776.150616507
"237",237,82165.1995479074,601.662883416751,31813.2731902614,-14580.1356215856
"238",238,82238.3115904606,600.961006888853,31774.6474305318,-14613.9200278813
"239",239,82079.9442642363,600.237657474838,31712.6726631178,-14392.8545848289
"240",240,82022.8215126424,599.492951027123,31718.1013754482,-14340.4158391177
"241",241,82766.3894091244,598.727006285565,31582.8866247586,-14948.0030401686
"242",242,81976.9395838208,597.939944838691,31614.6892466135,-14189.568775273
"243",243,82288.9600947708,597.131891084172,31545.0062682518,-14431.0982541068
"244",244,81663.3035726944,596.30297218858,31404.9193703433,-13664.5259152263
"245",245,80515.7287491075,595.453318046429,31373.8877978671,-12485.069865021
"246",246,81450.7148500916,594.583061238542,31432.2357460863,-13477.5336574164
"247",247,81090.4836885827,593.692336989759,31377.2737781083,-13061.4498036808
"248",248,80764.186628802,592.781283126003,31282.0957376936,-12639.0636496216
"249",249,80690.4455391047,591.85004003073,31281.4583298349,-12563.7539089704
"250",250,81964.0331847037,590.898750600794,31185.7762562893,-13740.7081915938
"251",251,82123.9051130903,589.927560201732,31274.1167580934,-13987.9494313854
"252",252,82049.0679673848,588.936616622515,31140.2627899668,-13778.2673739741
"253",253,81941.0597296199,587.926070029762,31141.5810105049,-13670.5668101546
"254",254,82155.3942971779,586.896072921468,31148.128225737,-13890.4185958364
"255",255,82088.3162175467,585.846780080245,30983.1594172897,-13657.3224149166
"256",256,81722.8625933495,584.778348526116,30937.245783417,-13244.8867252927
"257",257,81516.7645930146,583.690937468879,30878.209099687,-12978.6646301704
"258",258,80552.8264304027,582.584708260061,30754.1175208665,-11889.5286595293
"259",259,80254.4867777534,581.459824344498,30791.4833419725,-11627.4299440703
"260",260,81038.9073222848,580.316451211548,30644.5949585597,-12263.8187320561
"261",261,80209.6404327608,579.154756345977,30563.4664409646,-11352.2616300713
"262",262,80878.2456076514,577.974909178528,30563.2022753489,-12019.4227921789
"263",263,80112.3816975786,576.77708103621,30528.0683229183,-11217.227101533
"264",264,79144.0047124902,575.561445092311,30352.2583995955,-10071.824557178
"265",265,80395.2155966374,574.328176316184,30238.1128218851,-11207.6565948387
"266",266,80302.1990765286,573.077451422812,30289.1849613726,-11164.4614893241
"267",267,80179.9817958525,571.809448822173,30245.2281115683,-10997.019356243
"268",268,78992.013832802,570.524348568441,30097.9806917695,-9660.51887314001
"269",269,79136.5871670339,569.222332309042,30099.7300455637,-9805.53954490665
"270",270,78599.5986826849,567.90358323358,30004.8619882429,-9172.3642541614
"271",271,78961.7822786022,566.568286022661,29851.5206017612,-9379.87116638611
"272",272,79250.3676577201,565.216626796648,29807.7763854478,-9623.36066996458
"273",273,77726.0193034346,563.848793064346,29758.1593949901,-8048.02749148899
"274",274,77795.8829509253,562.464973671664,29647.6422635207,-8005.9901881176
"275",275,78315.705799933,561.065358750255,29597.0421035386,-8473.8132622218
"276",276,78826.075138789,559.650139666179,29561.7633380921,-8947.48861654733
"277",277,78535.1414286532,558.219508968583,29509.6625393908,-8603.02347701262
"278",278,78323.8787094182,556.773660338439,29434.985712763,-8315.63808251972
"279",279,78785.4577620407,555.312788537363,29273.7423348977,-8614.51288547579
"280",280,79282.2413132219,553.837089356514,29190.4370937736,-9026.51549635197
"281",281,78912.5489021687,552.346759565623,29076.0324155829,-8540.92807731724
"282",282,78287.6964468807,550.841996862143,29037.7374534392,-7876.27589718211
"283",283,78203.051862154,549.322999820567,28921.6267856967,-7674.00164767128
"284",284,79013.6322884875,547.78996784191,28820.695959267,-8382.11821559639
"285",285,79193.0433755803,546.243101103394,28827.972454478,-8567.25893116174
"286",286,78110.368230852,544.682600508337,28760.0204369708,-7415.07126833115
"287",287,77569.5643111037,543.10866763628,28637.9256148722,-6750.59859361209
"288",288,77936.9164131325,541.521504693364,28559.0053698577,-7037.44328768357
"289",289,77914.6446876316,539.92131446297,28495.0723874388,-6949.63838953335
"290",290,78739.5105460422,538.308300256648,28470.5330926177,-7748.35193891652
"291",291,78035.4727313833,536.682665865346,28402.3435943653,-6974.49899161386
"292",292,77802.3267117673,535.044615510963,28233.4306221739,-6570.80194945216
"293",293,76705.8136683406,533.394353798232,28103.0003144928,-5342.2083366316
"294",294,76613.9585174853,531.732085666957,27996.7352136099,-5142.42581676219
"295",295,76433.7077399041,530.058016344621,28044.3193513191,-5008.08510756781
"296",296,76325.3027195597,528.37235129937,27989.5846745267,-4843.25974538575
"297",297,76136.9018048692,526.675296193403,27904.509492687,-4568.08659374965
"298",298,76473.3807314852,524.967056836762,27851.9622704222,-4850.31005874415
"299",299,76089.5617386465,523.247839141565,27767.019700989,-4379.8292787771
"300",300,76460.416425582,521.51784907666,27620.9652405306,-4602.89951518923
"301",301,76566.7982797408,519.777292622748,27505.1452602183,-4591.72083258186
"302",302,77588.3444132845,518.026375727964,27356.9618817123,-5463.33267072477
"303",303,76415.2022783407,516.265304263934,27298.1065351581,-4229.57411776275
"304",304,77107.354166326,514.494283982329,27237.5658797523,-4859.41433006066
"305",305,76771.771597498,512.713520471919,27239.9868687709,-4524.4719867408
"306",306,76991.267439611,510.923219116132,27196.0487762709,-4698.23943499804
"307",307,77181.857013296,509.123585051149,27102.8635395329,-4793.84413788008
"308",308,77386.7698912139,507.314823124524,26915.9741966082,-4810.05891094669
"309",309,77574.5102293501,505.497137854352,26955.4908467699,-5035.49821397435
"310",310,76326.226458133,503.670733388987,26767.6790882888,-3597.57627981071
"311",311,76498.5881301643,501.835813467324,26704.4346161401,-3704.85855977176
"312",312,76504.6583382897,499.992581379654,26549.4674383772,-3554.1183580466
"313",313,76228.8451480184,498.141239929094,26409.7810791531,-3136.76746710055
"314",314,76105.5408386802,496.281991393603,26315.710921342,-2917.53375141584
"315",315,76595.377824279,494.415037488599,26258.4983157867,-3348.29117755433
"316",316,76941.7330914059,492.540579330169,26102.0176119135,-3536.29128264963
"317",317,76185.6137580811,490.658817398891,26013.9807712047,-2690.25334668467
"318",318,75603.3831506718,488.769951504267,26049.8796119703,-2142.03271414634
"319",319,75811.9254117243,486.874180749777,25911.6661296641,-2210.46572213825
"320",320,76158.0134971745,484.97170349856,25698.3873479914,-2341.37254866442
"321",321,76577.0943340309,483.062717339716,25657.6056566454,-2717.76270801602
"322",322,76355.1290192904,481.147419055252,25589.1359047899,-2425.41234313558
"323",323,75804.5626731554,479.226004587658,25477.4430156057,-1761.23169334878
"324",324,76278.0858815861,477.298669008132,25348.9625005902,-2104.34705118447
"325",325,76980.604941166,475.365606485442,25179.1990311924,-2635.16957884384
"326",326,76174.8552487549,473.427010255442,25171.01890576,-1819.30116477038
"327",327,75459.2699245763,471.483072591238,25060.751562528,-991.504559695494
"328",328,75124.6234558728,469.533984774005,24912.5818152001,-506.739255846876
"329",329,74887.7861973322,467.579937064456,24856.9101132078,-212.276247604437
"330",330,74870.9239973633,465.621118674976,24767.1875861252,-103.732702163475
"331",331,75360.7506280674,463.657717742403,24602.3964416933,-426.804787503088
"332",332,74933.5573202292,461.689921301474,24405.2846962847,199.46806218463
"333",333,74394.8729501051,459.717915258927,24343.2390465727,802.170088063333
"334",334,74329.4288121862,457.741884368262,24226.8223010447,986.007002400815
"335",335,74746.1578636984,455.76201220516,24163.9966090028,634.083515093555
"336",336,74701.0474208399,453.778481143563,24104.7557652109,740.418332805646
"337",337,74608.5902092338,451.791472332403,23939.6638348374,999.954483596357
"338",338,75182.15311846,449.801165672998,23786.9189041974,581.126811669554
"339",339,74840.7830099153,447.807739797094,23645.8758150516,1065.53343523602
"340",340,74339.8769102711,445.811372045566,23601.4393513874,1612.87236629593
"341",341,73657.03732232,443.81223844776,23574.6037330777,2324.54670615456
"342",342,73338.5009812125,441.810513701498,23467.0337020547,2752.65480303128
"343",343,73317.2378106148,439.806371153713,23383.9049460618,2859.0508721697
"344",344,73850.8731287878,437.799982781742,23301.5121699924,2409.81471843811
"345",345,73396.2371906498,435.791519175246,23123.8722432673,3044.09904690772
"346",346,73698.5961995767,433.781149518774,23064.9508112978,2802.67183960678
"347",347,73903.3512153883,431.769041574959,22889.2143976601,2775.66534537657
"348",348,73614.9951721877,429.755361668338,22790.2480460134,3165.00142013062
"349",349,73708.825100123,427.740274669806,22640.7391757678,3222.69544943932
"350",350,73302.9979852344,425.723943981683,22486.8312752877,3784.44679549629
"351",351,73211.0463666032,423.706531523397,22366.7903208083,3998.45678106509
"352",352,73774.4657560951,421.688197717786,22243.4935589807,3560.35248720643
"353",353,73884.0921337581,419.669101477997,22218.100543735,3478.13822102884
"354",354,73117.7667631145,417.649400194992,22195.5963524616,4268.98748422889
"355",355,73668.4843123183,415.629249725647,22048.0526478657,3867.83379009039
"356",356,73067.5250300182,413.608804381447,21930.0734563002,4588.79270930018
"357",357,72161.5193235642,411.588216917758,21857.4892184398,5569.4032410783
"358",358,71984.8077910372,409.567638523679,21770.4910377895,5835.13353264962
"359",359,72288.4067374013,407.547218812477,21590.311861635,5713.73418215121
"360",360,72204.8205507459,405.527105812572,21496.9823510691,5892.66999237238
"361",361,72529.4641476793,403.5074459591,21380.7169329228,5686.31147343882
"362",362,72292.5743406182,401.488384086014,21399.8435899142,5906.09368538156
"363",363,72077.8889412295,399.470063418745,21253.4551362116,6269.18585914016
"364",364,72578.8606319341,397.452625567393,21238.3476984708,5785.33904402775
"365",365,72395.1540348812,395.436210520464,21069.6146109926,6139.79514360576
