"","Day","S","I","R"
"1",1,111853.352093645,278.935390690139,-12132.2874843351
"2",2,72723.268158,372.152476026086,26904.5793659739
"3",3,69176.4493987882,1316.3254576592,29507.2251435526
"4",4,77794.6376157394,-376.669722122066,22582.0321063826
"5",5,74853.2788678355,1730.39897158971,23416.3221605748
"6",6,92358.184727367,3179.77136957429,4462.0439030587
"7",7,104603.096596494,1161.26244602726,-5764.35904252152
"8",8,105468.452904194,3318.71097612912,-8787.1638803231
"9",9,107842.632786972,4226.72846886428,-12069.3612558359
"10",10,75054.279191274,4100.1773397558,20845.5434689702
"11",11,94161.4267323674,1610.90334507908,4227.6699225535
"12",12,70077.7686642895,1732.21986863188,28190.0114670786
"13",13,73425.3270217561,-1176.31362689054,27750.9866051345
"14",14,81243.5226005116,-123.997192767346,18880.4745922558
"15",15,84741.499902825,-1346.67080155366,16605.1708987287
"16",16,88968.1574007271,1964.29873152697,9067.54386774593
"17",17,92858.8776807589,4118.3495688808,3022.77275036027
"18",18,84116.1481579404,1874.17023355299,14009.6816085066
"19",19,104759.020564202,1848.1540995,-6607.17466370242
"20",20,126978.593243789,1155.21434319919,-28133.8075869886
"21",21,80490.4870136809,645.907205523109,18863.605780796
"22",22,37571.7198109446,-1320.95108928403,63749.2312783394
"23",23,85868.2464654458,-3364.94420579562,17496.6977403498
"24",24,98320.2496461447,-3520.36902392913,5200.11937778441
"25",25,112510.133732428,871.220284711126,-13381.3540171391
"26",26,102540.089737635,1719.98813637841,-4260.07787401389
"27",27,107584.218203277,2592.54976351181,-10176.7679667891
"28",28,92894.7329622997,1584.2986536593,5520.968384041
"29",29,102066.878351131,3754.55000416863,-5821.42835529976
"30",30,97152.1120306432,4754.71319198979,-1906.82522263296
"31",31,107469.845314222,3122.26815741283,-10592.1134716345
"32",32,75477.9691601721,4699.11917818196,19822.9116616459
"33",33,82919.9042361941,3833.64316904124,13246.4525947647
"34",34,108495.34493671,1324.57048846311,-9819.91542517353
"35",35,92076.2320055358,425.158484340128,7498.6095101241
"36",36,108729.806397403,-158.5417446582,-8571.26465274522
"37",37,82406.5168376557,-2429.08559258565,20022.5687549299
"38",38,86767.0626496029,-1017.30189675658,14250.2392471537
"39",39,80315.1902479251,436.07497875999,19248.7347733149
"40",40,104626.308042995,1939.11211629848,-6565.42015929313
"41",41,108153.250900721,332.181587052268,-8485.43248777321
"42",42,121204.040365989,269.481273793904,-21473.5216397829
"43",43,111888.902463702,-305.459556655229,-11583.4429070468
"44",44,99697.0511098637,-764.697544001938,1067.6464341382
"45",45,82881.6400255018,-773.194467970467,17891.5544424687
"46",46,93417.6022442695,-573.66687016739,7156.06462589789
"47",47,95193.0849535183,-2142.74721976527,6949.66226624694
"48",48,81814.0484861745,-873.647337552358,19059.5988513779
"49",49,88652.6154447471,1813.9383824061,9533.4461728468
"50",50,76445.4210025079,1106.72061626117,22447.8583812309
"51",51,81366.3554020755,3080.71337572799,15552.9312221965
"52",52,91962.7501152877,2351.61824521395,5685.63163949837
"53",53,110233.420473419,827.886838386858,-11061.3073118056
"54",54,110187.213671818,848.594098243189,-11035.8077700612
"55",55,115091.248566995,1356.0988045749,-16447.3473715702
"56",56,115087.636094925,-232.150028137863,-14855.4860667867
"57",57,76054.6771158491,-2056.96570300344,26002.2885871543
"58",58,82842.9655296958,794.220765212113,16362.8137050921
"59",59,73364.378250683,1841.85496423383,24793.7667850832
"60",60,64229.7527475675,1461.38620821279,34308.8610442197
"61",61,72343.9179066898,3328.37048006282,24327.7116132474
"62",62,74841.3682828324,2962.06310078737,22196.5686163803
"63",63,61930.238962085,198.390673243408,37871.3703646716
"64",64,92052.6401266328,2321.45193990879,5625.90793345838
"65",65,86719.8994058573,1178.97154708404,12101.1290470586
"66",66,108268.622219533,1059.64542389622,-9328.26764342904
"67",67,72779.6171957725,3771.32944374304,23449.0533604844
"68",68,61675.1160738178,1520.43336976998,36804.4505564122
"69",69,69564.6050878182,2000.32700713586,28435.067905046
"70",70,93170.6706252596,783.168665917479,6046.1607088229
"71",71,81590.1813787091,2488.95183223403,15920.8667890569
"72",72,108258.286456646,981.739873465629,-9240.02633011158
"73",73,99319.7244670055,-217.502479769734,897.778012764256
"74",74,104023.214819271,257.922298756151,-4281.13711802733
"75",75,124337.06545683,1388.21734398782,-25725.2828008174
"76",76,104137.899141076,1262.35161543638,-5400.25075651253
"77",77,116220.925928478,-566.610701039267,-15654.3152274392
"78",78,109892.322452587,3095.84417882987,-12988.166631417
"79",79,79068.6318265517,4230.29345113406,16701.0747223143
"80",80,95559.4645741758,5419.70522493485,-979.169799110682
"81",81,75888.0806600234,5121.9872826554,18989.9320573212
"82",82,77969.601649317,4631.87045035736,17398.5279003257
"83",83,87164.5484688734,4413.8013626204,8421.65016850618
"84",84,75939.257205821,4185.05840334979,19875.6843908292
"85",85,75492.4477106212,5178.111559809,19329.4407295698
"86",86,68168.4594800612,5281.09652614709,26550.4439937917
"87",87,107263.89173765,1647.66622020367,-8911.55795785383
