"","Day","S","I","R"
"1",1,100777.019471638,1029.71681474293,-1806.73628638103
"2",2,98064.3101834324,1171.97024765015,763.719568917458
"3",3,98504.8336599983,939.202562537076,555.963777464608
"4",4,97863.9320456315,901.008412489394,1235.05954187913
"5",5,97960.3469406624,927.148817917502,1112.50424142005
"6",6,98714.4167506047,893.171220661951,392.412028733355
"7",7,98914.7946831865,1290.22166278319,-205.016345969642
"8",8,100401.086173218,902.637108014991,-1303.72328123276
"9",9,97230.2531628402,1076.26504016659,1693.4817969932
"10",10,99698.6632482498,1476.82428771713,-1175.48753596695
"11",11,99659.8945760181,1393.43627303181,-1053.33084904995
"12",12,101714.848868177,923.417404826718,-2638.26627300351
"13",13,96448.7505075749,1231.61575167671,2319.63374074843
"14",14,96565.8905911455,1064.56765171854,2369.54175713596
"15",15,100477.772619308,1343.01189011585,-1820.78450942375
"16",16,98736.555103321,873.807324183146,389.637572495818
"17",17,101234.212425431,1348.79835938934,-2583.01078482027
"18",18,99006.7635367932,1717.88012618886,-724.643662982097
"19",19,100808.032954456,1151.15976957816,-1959.19272403407
"20",20,99648.177854948,1280.79638363006,-928.974238578096
"21",21,96896.4681699996,1002.3623674882,2101.16946251218
"22",22,96957.9439199067,1316.74760040279,1725.30847969051
"23",23,100077.670083251,1190.72065967133,-1268.39074292183
"24",24,99008.9110269918,1291.55307901749,-300.46410600925
"25",25,96042.1080835009,1238.76232551211,2719.12959098703
"26",26,97640.6468393033,1160.10618190965,1199.24697878706
"27",27,96604.0765957829,1164.9542644514,2230.9691397657
"28",28,97076.5438852757,1280.42874070014,1643.02737402416
"29",29,96310.5862543249,1451.600694878,2237.81305079715
"30",30,97119.0780839439,1273.63619719717,1607.28571885895
"31",31,97642.568416589,1407.46903140253,949.962552008448
"32",32,96619.0575583121,1441.67085216015,1939.27158952773
"33",33,95624.8176087216,1422.25903545293,2952.9233558255
"34",34,98614.2186827458,1588.11863749018,-202.337320235985
"35",35,97660.6977480166,1655.93007545266,683.372176530743
"36",36,98471.8060916748,1380.96166023353,147.232248091692
"37",37,97831.7131737665,1455.01125505356,713.275571179888
"38",38,97193.8277483414,1453.696407728,1352.4758439306
"39",39,99392.2408585262,1510.18126911859,-902.422127644836
"40",40,95950.8159984971,1164.48489752466,2884.6991039782
"41",41,98897.7674527481,1080.71663512206,21.5159121297997
"42",42,98585.1036590988,1613.21507336955,-198.318732468345
"43",43,99213.3796578716,1575.41925045464,-788.798908326251
